url_length,num_subdomains,has_ip_in_url,has_at_symbol,has_dash,is_https,is_phishing
95,7,0,0,1,0,0
84,7,0,0,1,0,0
84,7,0,0,1,0,0
97,7,0,0,1,0,0
82,7,0,0,1,0,0
95,7,0,0,1,0,0
95,7,0,0,1,0,0
97,7,0,0,1,0,0
84,7,0,0,1,0,0
84,7,0,0,1,0,0
84,7,0,0,1,0,0
61,3,0,0,0,0,0
21,3,0,0,0,0,0
72,3,0,0,1,0,0
102,3,0,0,1,0,0
82,7,0,0,1,0,0
84,7,0,0,1,0,0
97,7,0,0,1,0,0
97,7,0,0,1,0,0
82,7,0,0,1,0,0
82,7,0,0,1,0,0
84,7,0,0,1,0,0
97,7,0,0,1,0,0
95,7,0,0,1,0,0
98,7,0,0,1,0,0
82,7,0,0,1,0,0
82,7,0,0,1,0,0
97,7,0,0,1,0,0
82,7,0,0,1,0,0
84,7,0,0,1,0,0
82,7,0,0,1,0,0
82,7,0,0,1,0,0
97,7,0,0,1,0,0
97,7,0,0,1,0,0
84,7,0,0,1,0,0
44,3,0,0,0,0,0
97,7,0,0,1,0,0
71,2,0,0,0,0,0
49,5,0,0,0,0,0
97,7,0,0,1,0,0
84,7,0,0,1,0,0
95,7,0,0,1,0,0
82,7,0,0,1,0,0
97,7,0,0,1,0,0
82,7,0,0,1,0,0
82,7,0,0,1,0,0
95,7,0,0,1,0,0
39,2,0,0,0,0,0
84,7,0,0,1,0,0
97,7,0,0,1,0,0
95,7,0,0,1,0,0
134,15,0,0,1,0,0
111,15,0,0,1,0,0
97,7,0,0,1,0,0
84,7,0,0,1,0,0
84,7,0,0,1,0,0
82,7,0,0,1,0,0
84,7,0,0,1,0,0
82,7,0,0,1,0,0
82,7,0,0,1,0,0
42,3,0,0,0,0,0
95,7,0,0,1,0,0
108,7,0,0,1,0,0
84,7,0,0,1,0,0
427,4,0,0,0,0,0
431,4,0,0,0,0,0
95,7,0,0,1,0,0
95,7,0,0,1,0,0
84,7,0,0,1,0,0
59,2,0,0,1,0,0
97,7,0,0,1,0,0
97,7,0,0,1,0,0
95,7,0,0,1,0,0
95,7,0,0,1,0,0
84,7,0,0,1,0,0
84,7,0,0,1,0,0
82,7,0,0,1,0,0
97,7,0,0,1,0,0
95,7,0,0,1,0,0
97,7,0,0,1,0,0
84,7,0,0,1,0,0
97,7,0,0,1,0,0
95,7,0,0,1,0,0
82,7,0,0,1,0,0
84,7,0,0,1,0,0
243,12,0,0,1,0,0
95,7,0,0,1,0,0
97,7,0,0,1,0,0
95,7,0,0,1,0,0
84,7,0,0,1,0,0
84,7,0,0,1,0,0
47,3,0,0,0,0,0
84,7,0,0,1,0,0
97,7,0,0,1,0,0
97,7,0,0,1,0,0
82,7,0,0,1,0,0
82,7,0,0,1,0,0
239,12,0,0,1,0,0
84,7,0,0,1,0,0
95,7,0,0,1,0,0
97,7,0,0,1,0,0
97,7,0,0,1,0,0
84,7,0,0,1,0,0
84,7,0,0,1,0,0
82,7,0,0,1,0,0
84,7,0,0,1,0,0
95,7,0,0,1,0,0
82,7,0,0,1,0,0
82,7,0,0,1,0,0
95,7,0,0,1,0,0
82,7,0,0,1,0,0
82,7,0,0,1,0,0
82,7,0,0,1,0,0
141,16,0,0,1,0,0
82,7,0,0,1,0,0
95,7,0,0,1,0,0
82,7,0,0,1,0,0
84,7,0,0,1,0,0
82,7,0,0,1,0,0
84,7,0,0,1,0,0
84,7,0,0,1,0,0
82,7,0,0,1,0,0
84,7,0,0,1,0,0
84,7,0,0,1,0,0
84,7,0,0,1,0,0
84,7,0,0,1,0,0
97,7,0,0,1,0,0
84,7,0,0,1,0,0
95,7,0,0,1,0,0
82,7,0,0,1,0,0
84,7,0,0,1,0,0
95,7,0,0,1,0,0
95,7,0,0,1,0,0
82,7,0,0,1,0,0
97,7,0,0,1,0,0
97,7,0,0,1,0,0
97,7,0,0,1,0,0
82,7,0,0,1,0,0
224,3,0,0,0,0,0
319,16,0,0,1,0,0
97,7,0,0,1,0,0
97,7,0,0,1,0,0
82,7,0,0,1,0,0
33,2,0,0,0,0,0
84,7,0,0,1,0,0
82,7,0,0,1,0,0
81,1,0,0,1,0,0
97,7,0,0,1,0,0
82,7,0,0,1,0,0
95,7,0,0,1,0,0
82,7,0,0,1,0,0
95,7,0,0,1,0,0
84,7,0,0,1,0,0
95,7,0,0,1,0,0
82,7,0,0,1,0,0
97,7,0,0,1,0,0
84,7,0,0,1,0,0
97,7,0,0,1,0,0
95,7,0,0,1,0,0
82,7,0,0,1,0,0
95,7,0,0,1,0,0
95,7,0,0,1,0,0
97,7,0,0,1,0,0
82,7,0,0,1,0,0
97,7,0,0,1,0,0
84,7,0,0,1,0,0
95,7,0,0,1,0,0
95,7,0,0,1,0,0
97,7,0,0,1,0,0
97,7,0,0,1,0,0
82,7,0,0,1,0,0
84,7,0,0,1,0,0
84,7,0,0,1,0,0
97,7,0,0,1,0,0
97,7,0,0,1,0,0
97,7,0,0,1,0,0
84,7,0,0,1,0,0
82,7,0,0,1,0,0
84,7,0,0,1,0,0
95,7,0,0,1,0,0
84,7,0,0,1,0,0
84,7,0,0,1,0,0
82,7,0,0,1,0,0
95,7,0,0,1,0,0
95,7,0,0,1,0,0
95,7,0,0,1,0,0
84,7,0,0,1,0,0
84,7,0,0,1,0,0
95,7,0,0,1,0,0
97,7,0,0,1,0,0
95,7,0,0,1,0,0
97,7,0,0,1,0,0
95,7,0,0,1,0,0
82,7,0,0,1,0,0
84,7,0,0,1,0,0
82,7,0,0,1,0,0
95,7,0,0,1,0,0
95,7,0,0,1,0,0
84,7,0,0,1,0,0
97,7,0,0,1,0,0
95,7,0,0,1,0,0
95,7,0,0,1,0,0
95,7,0,0,1,0,0
95,7,0,0,1,0,0
58,4,0,0,0,0,0
97,7,0,0,1,0,0
95,7,0,0,1,0,0
95,7,0,0,1,0,0
95,7,0,0,1,0,0
95,7,0,0,1,0,0
95,7,0,0,1,0,0
152,11,0,0,1,0,0
44,3,0,0,0,0,0
243,12,0,0,1,0,0
158,3,0,0,0,0,0
39,3,0,0,1,0,0
21,2,0,0,0,0,0
186,16,0,0,1,0,0
47,3,0,0,0,0,0
29,3,0,0,0,0,0
86,1,0,0,1,0,0
64,2,0,0,1,0,0
132,6,0,0,1,0,0
41,1,0,0,0,0,0
72,8,0,0,1,0,0
94,3,0,0,0,0,0
74,3,0,0,0,0,0
94,6,0,0,1,0,0
107,3,0,0,0,0,0
107,3,0,0,0,0,0
72,8,0,0,1,0,0
64,2,0,0,0,0,0
93,6,0,0,1,0,0
189,2,0,0,1,0,0
37,3,0,0,0,0,0
72,8,0,0,1,0,0
413,4,0,0,0,0,0
249,1,0,0,1,0,0
68,3,0,0,0,0,0
49,2,0,0,0,0,0
247,13,0,0,1,0,0
53,5,0,0,0,0,0
166,12,0,0,1,0,0
243,13,0,0,1,0,0
247,13,0,0,1,0,0
253,19,0,0,0,0,0
46,2,0,0,1,0,0
156,12,0,0,1,0,0
29,3,0,0,1,0,0
110,4,0,0,1,1,0
49,4,0,0,0,0,0
14,1,0,0,0,0,0
243,13,0,0,1,0,0
47,1,0,0,1,0,0
221,6,0,0,1,0,0
61,3,0,0,1,0,0
69,3,0,0,1,0,0
77,6,0,0,1,0,0
391,17,0,0,1,0,0
79,6,0,0,1,0,0
90,6,0,0,1,0,0
92,6,0,0,1,0,0
13,1,0,0,0,0,0
107,1,0,0,1,0,0
108,8,0,0,1,0,0
77,6,0,0,1,0,0
77,6,0,0,1,0,0
48,2,0,0,1,0,0
92,5,0,0,0,0,0
33,3,0,0,0,0,0
72,3,0,0,1,0,0
248,16,0,0,1,0,0
92,6,0,0,1,0,0
92,6,0,0,1,0,0
92,6,0,0,1,0,0
427,4,0,0,0,0,0
50,2,0,0,0,0,0
77,6,0,0,1,0,0
77,6,0,0,1,0,0
56,2,0,0,0,0,0
77,6,0,0,1,0,0
92,6,0,0,1,0,0
79,6,0,0,1,0,0
77,6,0,0,1,0,0
79,6,0,0,1,0,0
93,1,0,0,0,0,0
34,3,0,0,1,0,0
71,4,0,0,1,0,0
47,3,0,0,1,0,0
92,6,0,0,1,0,0
77,6,0,0,1,0,0
92,6,0,0,1,0,0
83,6,0,0,1,0,0
31,4,0,0,0,0,0
77,6,0,0,1,0,0
79,6,0,0,1,0,0
77,6,0,0,1,0,0
35,2,0,0,1,0,0
92,6,0,0,1,0,0
87,6,0,0,1,0,0
77,6,0,0,1,0,0
77,6,0,0,1,0,0
185,2,0,0,1,0,0
110,8,0,0,1,0,0
119,8,0,0,1,0,0
110,8,0,0,1,0,0
119,8,0,0,1,0,0
92,6,0,0,1,0,0
77,6,0,0,1,0,0
28,3,0,0,0,0,0
20,1,0,0,1,0,0
79,6,0,0,1,0,0
90,6,0,0,1,0,0
68,6,0,0,1,0,0
38,1,0,0,0,0,0
92,6,0,0,1,0,0
92,6,0,0,1,0,0
79,6,0,0,1,0,0
79,6,0,0,1,0,0
90,6,0,0,1,0,0
79,6,0,0,1,0,0
79,6,0,0,1,0,0
173,6,0,0,1,0,0
173,6,0,0,1,0,0
164,5,0,0,1,0,0
90,6,0,0,1,0,0
88,8,0,0,1,0,0
77,6,0,0,1,0,0
90,6,0,0,1,0,0
79,6,0,0,1,0,0
92,6,0,0,1,0,0
92,6,0,0,1,0,0
90,6,0,0,1,0,0
90,6,0,0,1,0,0
90,6,0,0,1,0,0
92,6,0,0,1,0,0
77,6,0,0,1,0,0
92,6,0,0,1,0,0
90,6,0,0,1,0,0
79,6,0,0,1,0,0
90,6,0,0,1,0,0
77,6,0,0,1,0,0
77,6,0,0,1,0,0
90,6,0,0,1,0,0
90,6,0,0,1,0,0
92,6,0,0,1,0,0
90,6,0,0,1,0,0
90,6,0,0,1,0,0
79,6,0,0,1,0,0
90,6,0,0,1,0,0
90,6,0,0,1,0,0
90,6,0,0,1,0,0
90,6,0,0,1,0,0
90,6,0,0,1,0,0
90,6,0,0,1,0,0
94,6,0,0,1,0,0
79,6,0,0,1,0,0
90,6,0,0,1,0,0
92,6,0,0,1,0,0
90,6,0,0,1,0,0
90,6,0,0,1,0,0
90,6,0,0,1,0,0
90,6,0,0,1,0,0
90,6,0,0,1,0,0
90,6,0,0,1,0,0
90,6,0,0,1,0,0
79,6,0,0,1,0,0
90,6,0,0,1,0,0
90,6,0,0,1,0,0
92,6,0,0,1,0,0
90,6,0,0,1,0,0
79,6,0,0,1,0,0
90,6,0,0,1,0,0
77,6,0,0,1,0,0
92,6,0,0,1,0,0
90,6,0,0,1,0,0
79,6,0,0,1,0,0
90,6,0,0,1,0,0
92,6,0,0,1,0,0
94,6,0,0,1,0,0
90,6,0,0,1,0,0
90,6,0,0,1,0,0
90,6,0,0,1,0,0
79,6,0,0,1,0,0
77,6,0,0,1,0,0
92,6,0,0,1,0,0
90,6,0,0,1,0,0
90,6,0,0,1,0,0
79,6,0,0,1,0,0
90,6,0,0,1,0,0
90,6,0,0,1,0,0
79,6,0,0,1,0,0
92,6,0,0,1,0,0
65,6,0,0,1,0,0
90,6,0,0,1,0,0
90,6,0,0,1,0,0
79,6,0,0,1,0,0
77,6,0,0,1,0,0
90,6,0,0,1,0,0
90,6,0,0,1,0,0
77,6,0,0,1,0,0
90,6,0,0,1,0,0
79,6,0,0,1,0,0
90,6,0,0,1,0,0
92,6,0,0,1,0,0
90,6,0,0,1,0,0
42,2,0,0,1,0,0
90,6,0,0,1,0,0
90,6,0,0,1,0,0
77,6,0,0,1,0,0
90,6,0,0,1,0,0
90,6,0,0,1,0,0
90,6,0,0,1,0,0
90,6,0,0,1,0,0
77,6,0,0,1,0,0
79,6,0,0,1,0,0
90,6,0,0,1,0,0
79,6,0,0,1,0,0
92,6,0,0,1,0,0
90,6,0,0,1,0,0
90,6,0,0,1,0,0
90,6,0,0,1,0,0
94,6,0,0,1,0,0
90,6,0,0,1,0,0
77,6,0,0,1,0,0
90,6,0,0,1,0,0
90,6,0,0,1,0,0
92,6,0,0,1,0,0
79,6,0,0,1,0,0
92,6,0,0,1,0,0
68,6,0,0,1,0,0
92,6,0,0,1,0,0
92,6,0,0,1,0,0
90,6,0,0,1,0,0
90,6,0,0,1,0,0
77,6,0,0,1,0,0
94,6,0,0,1,0,0
90,6,0,0,1,0,0
90,6,0,0,1,0,0
94,6,0,0,1,0,0
68,6,0,0,1,0,0
79,6,0,0,1,0,0
92,6,0,0,1,0,0
79,6,0,0,1,0,0
90,6,0,0,1,0,0
92,6,0,0,1,0,0
90,6,0,0,1,0,0
79,6,0,0,1,0,0
90,6,0,0,1,0,0
90,6,0,0,1,0,0
42,2,0,0,1,0,0
90,6,0,0,1,0,0
68,6,0,0,1,0,0
90,6,0,0,1,0,0
77,6,0,0,1,0,0
77,6,0,0,1,0,0
79,6,0,0,1,0,0
90,6,0,0,1,0,0
79,6,0,0,1,0,0
90,6,0,0,1,0,0
90,6,0,0,1,0,0
79,6,0,0,1,0,0
77,6,0,0,1,0,0
90,6,0,0,1,0,0
79,6,0,0,1,0,0
42,2,0,0,1,0,0
77,6,0,0,1,0,0
90,6,0,0,1,0,0
90,6,0,0,1,0,0
90,6,0,0,1,0,0
90,6,0,0,1,0,0
77,6,0,0,1,0,0
90,6,0,0,1,0,0
92,6,0,0,1,0,0
90,6,0,0,1,0,0
77,6,0,0,1,0,0
77,6,0,0,1,0,0
92,6,0,0,1,0,0
79,6,0,0,1,0,0
38,1,0,0,1,0,0
31,3,0,0,0,0,0
75,8,0,0,1,0,0
80,8,0,0,1,0,0
80,8,0,0,1,0,0
75,8,0,0,1,0,0
113,8,0,0,1,0,0
36,2,0,0,0,0,0
113,8,0,0,1,0,0
103,2,0,0,1,0,0
113,8,0,0,1,0,0
164,5,0,0,1,0,0
113,8,0,0,1,0,0
71,2,0,0,1,0,0
92,1,0,0,0,0,0
48,2,0,0,1,0,0
95,4,0,0,1,0,0
60,3,0,0,0,0,0
56,2,0,0,0,0,0
90,2,0,0,1,0,0
198,13,0,0,1,0,0
98,4,0,0,1,0,0
33,2,0,0,0,0,0
183,2,0,0,1,0,0
36,6,0,0,1,0,0
81,2,0,0,1,0,0
38,3,0,0,0,0,0
198,13,0,0,1,0,0
198,13,0,0,1,0,0
17,2,0,0,0,0,0
13,1,0,0,0,0,0
198,13,0,0,1,0,0
198,13,0,0,1,0,0
198,13,0,0,1,0,0
198,13,0,0,1,0,0
198,13,0,0,1,0,0
197,13,0,0,1,0,0
197,13,0,0,1,0,0
197,13,0,0,1,0,0
197,13,0,0,1,0,0
197,13,0,0,1,0,0
197,13,0,0,1,0,0
197,13,0,0,1,0,0
197,13,0,0,1,0,0
197,13,0,0,1,0,0
196,13,0,0,1,0,0
94,5,0,0,1,0,0
175,18,0,0,1,0,0
72,4,0,0,0,0,0
63,3,0,0,0,0,0
109,2,0,0,0,0,0
77,4,0,0,0,0,0
43,2,0,0,0,0,0
52,5,0,0,0,0,0
57,5,0,0,0,0,0
98,6,0,0,1,0,0
98,6,0,0,1,0,0
37,3,0,0,0,0,0
85,6,0,0,1,0,0
45,4,0,0,1,0,0
122,2,0,0,1,0,0
99,6,0,0,1,0,0
48,1,0,0,0,0,0
20,2,0,0,0,0,0
48,4,0,0,0,0,0
125,6,0,0,1,0,0
40,2,0,0,0,0,0
62,2,0,0,0,0,0
31,1,0,0,0,0,0
43,3,0,0,1,0,0
220,3,0,0,1,0,0
14,1,0,0,0,0,0
29,1,0,0,0,0,0
108,8,0,0,1,0,0
126,6,0,0,1,0,0
87,5,0,0,0,0,0
28,3,0,0,0,0,0
217,6,0,0,0,0,0
58,6,0,0,1,0,0
88,8,0,0,1,0,0
79,8,0,0,1,0,0
65,5,0,0,0,0,0
79,8,0,0,1,0,0
88,8,0,0,1,0,0
110,8,0,0,1,0,0
88,8,0,0,1,0,0
88,8,0,0,1,0,0
79,8,0,0,1,0,0
79,8,0,0,1,0,0
45,3,0,0,0,0,0
79,8,0,0,1,0,0
79,8,0,0,1,0,0
88,8,0,0,1,0,0
36,2,0,0,0,0,0
108,8,0,0,1,0,0
113,8,0,0,1,0,0
75,8,0,0,1,0,0
28,2,0,0,0,0,0
48,1,0,0,0,0,0
55,3,0,0,1,0,0
54,3,0,0,1,0,0
68,2,0,0,0,0,0
50,4,0,0,0,0,0
51,4,0,0,0,0,0
119,8,0,0,1,0,0
119,8,0,0,1,0,0
110,8,0,0,1,0,0
110,8,0,0,1,0,0
119,8,0,0,1,0,0
119,8,0,0,1,0,0
36,6,0,0,1,0,0
121,8,0,0,1,0,0
121,8,0,0,1,0,0
121,8,0,0,1,0,0
73,4,0,0,0,0,0
30,3,0,0,1,0,0
32,2,0,0,1,0,0
39,3,0,0,1,0,0
61,3,0,0,0,0,0
111,8,0,0,1,0,0
75,8,0,0,1,0,0
75,8,0,0,1,0,0
75,8,0,0,1,0,0
39,3,0,0,0,0,0
87,4,0,0,0,0,0
30,1,0,0,1,0,0
108,8,0,0,1,0,0
113,8,0,0,1,0,0
113,8,0,0,1,0,0
113,8,0,0,1,0,0
108,8,0,0,1,0,0
83,1,0,0,1,0,0
66,2,0,0,1,0,0
113,8,0,0,1,0,0
121,8,0,0,1,0,0
121,8,0,0,1,0,0
121,8,0,0,1,0,0
121,8,0,0,1,0,0
121,8,0,0,1,0,0
121,8,0,0,1,0,0
98,8,0,0,1,0,0
113,8,0,0,1,0,0
113,8,0,0,1,0,0
158,3,0,0,1,0,0
62,5,0,0,0,0,0
113,8,0,0,1,0,0
91,6,0,0,1,0,0
141,16,0,0,1,0,0
108,15,0,0,1,0,0
140,16,0,0,1,0,0
162,3,0,0,1,0,0
162,3,0,0,1,0,0
93,3,0,0,0,0,0
67,7,0,0,1,0,0
113,8,0,0,1,0,0
113,8,0,0,1,0,0
185,2,0,0,1,0,0
13,1,0,0,0,0,0
18,1,0,0,0,0,0
19,1,0,0,1,0,0
82,1,0,0,1,0,0
83,1,0,0,1,0,0
69,5,0,0,0,0,0
134,10,0,0,1,0,0
113,8,0,0,1,0,0
22,1,0,0,0,0,0
90,7,0,0,0,0,0
20,2,0,0,0,0,0
94,7,0,0,0,0,0
94,7,0,0,0,0,0
94,7,0,0,0,0,0
94,7,0,0,0,0,0
90,6,0,0,0,0,0
90,6,0,0,0,0,0
12,1,0,0,0,0,0
14,1,0,0,0,0,0
29,2,0,0,0,0,0
41,1,0,0,1,0,0
77,2,0,0,0,0,0
71,8,0,0,1,0,0
84,5,0,0,0,0,0
35,2,0,0,1,0,0
108,8,0,0,1,0,0
24,2,0,0,0,0,0
162,3,0,0,1,0,0
108,8,0,0,1,0,0
158,3,0,0,1,0,0
77,5,0,0,0,0,0
49,3,0,0,1,0,0
113,8,0,0,1,0,0
113,8,0,0,1,0,0
53,5,0,0,0,0,0
108,8,0,0,1,0,0
40,3,0,0,0,0,0
113,8,0,0,1,0,0
120,1,0,0,1,0,0
138,10,0,0,0,0,0
197,3,0,0,1,0,0
24,1,0,0,0,0,0
92,3,0,0,1,0,0
26,3,0,0,0,0,0
222,3,0,0,1,0,0
19,2,0,0,1,0,0
107,8,0,0,0,0,0
67,7,0,0,1,0,0
113,8,0,0,1,0,0
56,3,0,0,1,0,0
92,7,0,0,0,0,0
13,1,0,0,0,0,0
35,4,0,0,0,0,0
43,3,0,0,0,0,0
48,3,0,0,0,0,0
133,3,0,0,1,0,0
50,3,0,0,0,0,0
108,8,0,0,1,0,0
108,8,0,0,1,0,0
75,5,0,0,0,0,0
102,6,0,0,1,0,0
108,8,0,0,1,0,0
57,5,0,0,0,0,0
108,8,0,0,1,0,0
113,8,0,0,1,0,0
108,8,0,0,1,0,0
65,5,0,0,0,0,0
156,15,0,0,1,0,0
66,2,0,0,1,0,0
113,8,0,0,1,0,0
113,8,0,0,1,0,0
108,8,0,0,1,0,0
113,8,0,0,1,0,0
108,8,0,0,1,0,0
113,8,0,0,1,0,0
108,8,0,0,1,0,0
95,6,0,0,1,0,0
173,10,0,0,1,0,0
106,2,0,0,0,0,0
77,1,0,0,0,0,0
83,5,0,0,0,0,0
39,3,0,0,0,0,0
124,3,0,0,1,0,0
58,2,0,0,0,0,0
51,3,0,0,1,0,0
67,2,0,0,1,0,0
98,6,0,0,1,0,0
47,4,0,0,1,0,0
17,2,0,0,0,0,0
99,5,0,0,0,0,0
44,2,0,0,1,0,0
91,5,0,0,0,0,0
92,6,0,0,1,0,0
225,6,0,0,1,0,0
100,5,0,0,0,1,0
16,2,0,0,0,0,0
12,1,0,0,0,0,0
70,5,0,0,0,0,0
123,6,0,0,1,0,0
96,6,0,0,1,0,0
51,5,0,0,0,0,0
56,5,0,0,0,0,0
49,6,0,0,0,0,0
41,3,0,0,1,0,0
72,3,0,0,0,0,0
83,5,0,0,0,0,0
104,7,0,0,1,0,0
83,5,0,0,0,0,0
94,6,0,0,1,0,0
93,6,0,0,1,0,0
51,5,0,0,0,0,0
56,5,0,0,0,0,0
90,6,0,0,1,0,0
126,6,0,0,1,0,0
121,6,0,0,1,0,0
11,2,0,0,0,0,0
91,5,0,0,0,0,0
68,3,0,0,0,0,0
67,3,0,0,1,0,0
66,3,0,0,1,0,0
67,3,0,0,1,0,0
121,10,0,0,1,0,0
25,3,0,0,0,0,0
83,5,0,0,0,0,0
51,5,0,0,0,0,0
56,5,0,0,0,0,0
87,5,0,0,0,0,0
31,4,0,0,0,0,0
83,5,0,0,0,0,0
113,9,0,0,0,0,0
129,7,0,0,1,0,0
130,6,0,0,1,0,0
106,7,0,0,1,0,0
95,6,0,0,1,0,0
117,9,0,0,0,0,0
122,6,0,0,1,0,0
133,7,0,0,1,0,0
129,7,0,0,1,0,0
145,9,0,0,0,1,0
56,5,0,0,0,0,0
106,7,0,0,1,0,0
106,7,0,0,1,0,0
37,3,0,0,0,0,0
51,5,0,0,0,0,0
56,5,0,0,0,0,0
102,7,0,0,1,0,0
75,5,0,0,0,0,0
83,5,0,0,0,0,0
67,4,0,0,0,0,0
106,6,0,0,1,0,0
76,3,0,0,0,0,0
87,3,0,0,1,0,0
32,2,0,0,0,0,0
34,3,0,0,0,0,0
165,3,0,0,1,0,0
106,7,0,0,0,0,0
122,6,0,0,1,0,0
75,5,0,0,0,0,0
172,5,0,0,1,0,0
101,6,0,0,1,0,0
37,3,0,0,0,0,0
13,1,0,0,0,0,0
27,3,0,0,0,0,0
65,5,0,0,0,0,0
22,2,0,0,0,0,0
51,5,0,0,0,0,0
56,5,0,0,0,0,0
165,4,0,0,1,0,0
100,6,0,0,1,0,0
58,1,0,0,1,0,0
83,5,0,0,0,0,0
91,5,0,0,0,0,0
123,1,0,0,1,0,0
34,3,0,0,0,0,0
34,2,0,0,0,0,0
32,2,0,0,0,0,0
41,3,0,0,0,0,0
83,5,0,0,0,0,0
59,2,0,0,1,0,0
89,2,0,0,1,0,0
59,3,0,0,0,0,0
22,2,0,0,0,0,0
32,3,0,0,0,0,0
37,4,0,0,0,0,0
36,1,0,0,1,0,0
77,4,0,0,1,0,0
180,12,0,0,0,0,0
147,12,0,0,0,0,0
108,8,0,0,1,0,0
92,5,0,0,1,0,0
108,8,0,0,1,0,0
29,1,0,0,0,0,0
80,4,0,0,1,0,0
72,3,0,0,1,0,0
190,13,0,0,0,0,0
121,2,0,0,1,0,0
83,5,0,0,0,0,0
69,5,0,0,0,0,0
66,5,0,0,0,0,0
69,5,0,0,0,0,0
50,3,0,0,1,0,0
62,2,0,0,1,0,0
241,14,0,0,1,0,0
241,14,0,0,1,0,0
241,14,0,0,1,0,0
241,14,0,0,1,0,0
241,14,0,0,1,0,0
75,5,0,0,0,0,0
135,8,0,0,1,0,0
135,8,0,0,1,0,0
241,14,0,0,1,0,0
241,14,0,0,1,0,0
241,14,0,0,1,0,0
241,14,0,0,1,0,0
241,14,0,0,1,0,0
241,14,0,0,1,0,0
56,5,0,0,0,0,0
241,14,0,0,1,0,0
108,8,0,0,1,0,0
48,4,0,0,1,0,0
77,10,0,0,0,0,0
241,14,0,0,1,0,0
97,2,0,0,1,0,0
241,14,0,0,1,0,0
241,14,0,0,1,0,0
12,1,0,0,0,0,0
74,8,0,0,1,0,0
22,1,0,0,0,0,0
126,9,0,0,1,0,0
40,2,0,0,1,0,0
121,2,0,0,1,0,0
121,2,0,0,1,0,0
56,3,0,0,0,0,0
51,5,0,0,0,0,0
56,5,0,0,0,0,0
110,4,0,0,1,0,0
200,4,0,0,1,0,0
73,9,0,0,0,0,0
81,3,0,0,0,0,0
109,8,0,0,1,0,0
30,2,0,0,0,0,0
83,5,0,0,0,0,0
51,5,0,0,0,0,0
56,5,0,0,0,0,0
226,19,0,0,1,0,0
51,3,0,0,0,0,0
108,6,0,0,1,0,0
195,11,0,0,0,0,0
70,3,0,0,1,0,0
123,1,0,0,0,0,0
135,6,0,0,1,0,0
56,5,0,0,0,0,0
241,12,0,0,1,0,0
216,18,0,0,1,0,0
176,18,0,0,1,0,0
91,5,0,0,0,0,0
138,2,0,0,0,0,0
101,8,0,0,1,0,0
83,5,0,0,0,0,0
116,7,0,0,1,0,0
17,1,0,0,0,0,0
70,5,0,0,1,0,0
71,3,0,0,1,0,0
75,5,0,0,0,0,0
31,4,0,0,0,0,0
94,6,0,0,1,0,0
104,7,0,0,1,0,0
48,3,0,0,1,0,0
54,3,0,0,1,0,0
51,5,0,0,0,0,0
51,5,0,0,0,0,0
83,5,0,0,0,0,0
35,3,0,0,1,0,0
261,24,0,0,0,0,0
51,5,0,0,0,0,0
82,3,0,0,1,0,0
412,15,0,0,1,0,0
51,5,0,0,0,0,0
56,5,0,0,0,0,0
93,6,0,0,1,0,0
79,3,0,0,0,0,0
64,2,0,0,1,0,0
210,1,0,0,0,0,0
83,5,0,0,0,0,0
408,15,0,0,1,0,0
120,4,0,0,0,0,0
79,2,0,0,0,0,0
83,5,0,0,0,0,0
112,3,0,0,1,0,0
17,2,0,0,0,0,0
31,4,0,0,0,0,0
78,3,0,0,0,0,0
36,3,0,0,0,0,0
126,1,0,0,1,0,0
35,2,0,0,0,0,0
54,3,0,0,1,0,0
50,1,0,0,0,0,0
104,7,0,0,1,0,0
59,1,0,0,1,0,0
30,2,0,0,1,0,0
58,4,0,0,0,0,0
36,3,0,0,0,0,0
106,6,0,0,1,0,0
50,4,0,0,0,0,0
23,2,0,0,0,0,0
38,3,0,0,0,0,0
41,2,0,0,0,0,0
47,3,0,0,1,0,0
17,2,0,0,0,0,0
56,2,0,0,1,0,0
49,5,0,0,0,0,0
41,4,0,0,0,0,0
28,2,0,0,0,0,0
60,2,0,0,1,0,0
96,6,0,0,1,0,0
54,4,0,0,0,0,0
53,2,0,0,1,0,0
39,3,0,0,0,0,0
148,6,0,0,1,0,0
24,2,0,0,0,0,0
149,10,0,0,0,0,0
42,2,0,0,1,0,0
63,3,0,0,1,0,0
138,7,0,0,1,0,0
89,7,0,0,1,0,0
136,10,0,0,1,0,0
103,2,0,0,1,0,0
106,1,0,0,1,0,0
45,8,0,0,1,0,0
70,5,0,0,1,0,0
114,7,0,0,1,0,0
93,2,0,0,0,0,0
30,2,0,0,0,0,0
51,2,0,0,0,0,0
38,2,0,0,0,0,0
48,3,0,0,1,0,0
143,6,0,0,1,0,0
110,6,0,0,1,0,0
108,3,0,0,0,0,0
51,2,0,0,0,0,0
42,2,0,0,0,0,0
65,4,0,0,0,0,0
103,3,0,0,1,0,0
102,3,0,0,1,0,0
43,2,0,0,1,0,0
48,1,0,0,1,0,0
25,1,0,0,0,0,0
56,2,0,0,1,0,0
56,2,0,0,1,0,0
56,2,0,0,1,0,0
34,1,0,0,1,0,0
11,1,0,0,0,0,0
56,2,0,0,1,0,0
56,2,0,0,1,0,0
56,2,0,0,1,0,0
57,2,0,0,1,0,0
56,2,0,0,1,0,0
29,2,0,0,0,0,0
56,2,0,0,1,0,0
56,2,0,0,1,0,0
